Significant	-LOG(P-value)'	Difference	Number	Checked	Protein-FDR-Confidence-Combined	Master	Accession	Gene-Name	Exp.-q-value-Combined	Sum-PEP-Score	Coverage	Num-Peptides	Num-PSMs	Num-Unique-Peptides	Num-AAs	MW	pI	Score-Mascot	Num-Peptides-Mascot	Num-Protein-Pathway-Groups	Num-Razor-Peptides	Num-Protein-Groups	Contaminant	Abundances-126	Abundances-127N	Abundances-127C	Abundances-128N	Abundances-128C	Abundances-129N	Abundances-129C	Abundances-130N	Abundances-130C	Abundances-131
	2.617966633	0.26884079	2336	FALSE	High	Master Protein	O75208	COQ9	NA	30.95	31	6	13	6	318	35.5	5.94	137	6	4	NA	1	TRUE	6.56985569	6.46434164	6.255500793	6.439623356	6.287250519	6.679480076	6.636624813	6.744161129	6.635173798	6.665336132
	0	NaN	6866	FALSE	High	Master Protein	P31146	CORO1A	0.073	1.641	3	2	8	1	461	51	6.68	NA	2	2	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.850013184	-0.180690765	2878	FALSE	High	Master Protein	Q9BR76	CORO1B	NA	23.92	20	10	20	9	489	54.2	5.88	145	10	NA	1	1	TRUE	7.103287697	7.13852787	7.040015697	7.184875488	6.668175697	6.824004173	6.842978954	6.943686962	6.636624813	6.98413372
	1.270313363	0.540697479	694	FALSE	High	Master Protein	Q9ULV4	CORO1C	NA	77.473	36	21	50	18	474	53.2	7.08	411	21	NA	2	1	TRUE	6.770829201	6.768184185	5.551516056	6.199672222	6.362820625	7.061776161	6.716990948	6.746850014	7.080018044	6.750874519
	0	NaN	6280	FALSE	High	Master Protein	Q92828	CORO2A	0.017	2.875	2	1	1	1	525	59.7	8.05	NA	1	NA	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	5743	FALSE	High	Master Protein	Q6QEF8	CORO6	0.003	4.609	4	3	6	1	472	52.7	5.96	25	3	NA	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.256267883	0.091522026	988	FALSE	High	Master Protein	P57737	CORO7	NA	61.301	27	16	24	16	925	100.5	5.8	277	16	NA	NA	1	TRUE	6.921246052	7.037821293	6.34695673	6.686500549	6.402585983	6.772149563	6.716990948	6.911691666	6.586464405	6.865424156
+	2.217007293	0.936177158	2715	FALSE	High	Master Protein	Q14019	COTL1	NA	25.7	67	10	24	10	142	15.9	5.67	172	10	3	NA	1	TRUE	7.050937176	6.94251442	5.741466999	6.044394016	6.34872818	7.30742836	7.352264404	7.375908375	7.373300076	7.400025368
+	2.207129957	0.844856548	5683	FALSE	High	Master Protein	Q9Y6N1	COX11	0.003	4.777	7	1	2	1	276	31.4	9.06	27	1	13	NA	1	TRUE	6.545350552	6.729280949	5.635173798	5.993221283	6.221103668	7.258330345	6.800899982	6.809928894	7.415319443	7.063934326
	0.070691896	0.022136021	6575	FALSE	High	Master Protein	Q14061	COX17	0.038	2.146	25	1	3	1	63	6.9	7.24	28	1	6	NA	1	TRUE	7.250771999	7.010108471	7.231701374	6.888743401	6.971543789	6.921246052	6.906890392	7.344295979	7.049848557	7.241268158
	0	NaN	4614	FALSE	High	Master Protein	Q49B96	COX19	NA	9.966	31	3	6	3	90	10.4	8.72	30	3	2	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.502658164	0.069324684	3010	FALSE	High	Master Protein	P13073	COX4I1	NA	22.42	38	6	14	6	169	19.6	9.51	60	6	17	NA	1	TRUE	8.382408142	8.443358421	8.112178802	8.389739037	8.300580978	8.327327728	8.366322517	8.474923134	8.44832325	8.357992172
	0	NaN	5791	FALSE	High	Master Protein	P20674	COX5A	0.004	4.439	10	1	4	1	150	16.8	6.79	32	1	18	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	1.015678509	0.830124092	3915	FALSE	High	Master Protein	P10606	COX5B	NA	14.332	30	5	12	5	129	13.7	8.81	59	5	17	NA	1	TRUE	8.924219131	8.868514061	6.70043993	7.553053379	8.670302391	8.9640522	8.923624992	8.967226028	8.867588043	9.144658089
	0.232888705	0.057435513	4877	FALSE	High	Master Protein	P14854	COX6B1	0.001	8.443	47	4	14	4	86	10.2	7.05	56	4	17	NA	1	TRUE	5.768184185	5.892391205	5.663913727	5.802193165	5.596935272	5.643856049	5.754887581	5.797012806	5.68369627	6.131342411
	0.803436777	0.151711655	5100	FALSE	High	Master Protein	P15954	COX7C	0.001	7.294	29	2	3	2	63	7.2	10.27	25	2	17	NA	1	TRUE	7.580447197	7.624978065	7.212374687	7.261154652	7.311067104	7.504620552	7.445428848	7.669593811	7.47573328	7.653203487
	1.60361838	0.237967014	4466	FALSE	High	Master Protein	P00450	CP	NA	10.745	7	6	7	6	1065	122.1	5.72	37	6	14	NA	1	TRUE	6.327328205	6.195741177	5.97269249	6.309248924	6.451210976	6.461070061	6.417852402	6.56985569	6.439623356	6.557655334
	1.16730169	0.317958832	2004	FALSE	High	Master Protein	P15086	CPB1	NA	36.049	35	12	14	12	417	47.3	6.61	140	12	5	NA	1	TRUE	7.976707458	7.80671072	7.284477234	7.238404751	7.790511608	7.966938019	7.980710983	7.930145741	7.889351845	7.919459343
+	4.04518922	0.375589657	3644	FALSE	High	Master Protein	O75976	CPD	NA	16.435	4	5	6	5	1380	152.8	6.05	58	5	5	NA	1	TRUE	6.693487167	6.652486324	6.509379387	6.671010017	6.68369627	6.861707211	7.04875946	7.042206764	7.07788372	7.057450294
	0	NaN	4768	FALSE	High	Master Protein	Q17RY0	CPEB4	NA	9.102	7	4	5	4	729	80.1	7.18	35	4	3	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	1.507281074	0.182740974	2626	FALSE	High	Master Protein	O14810	CPLX1	NA	26.943	57	6	9	5	134	15	4.97	87	6	11	NA	1	TRUE	5.274261475	5.29278183	4.97269249	5.213347435	5.165912151	5.303780556	5.368069649	5.429615974	5.47573328	5.255500793
	0	NaN	6257	FALSE	High	Master Protein	Q6PUV4	CPLX2	0.017	2.935	17	2	2	1	134	15.4	5.08	20	2	2	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.615259155	0.131044006	3037	FALSE	High	Master Protein	Q99829	CPNE1	NA	22.221	15	7	12	7	537	59	5.83	104	7	7	NA	1	TRUE	7.183883667	7.171927452	6.910492897	7.100136757	6.671010017	7.179909229	7.058533192	7.070389271	7.129282951	7.254556179
	0.616815598	-0.107086658	3453	FALSE	High	Master Protein	O75131	CPNE3	NA	18.174	13	8	22	8	537	60.1	5.85	85	8	7	NA	1	TRUE	7.938991547	7.929554462	7.793766022	8.039467812	7.561479092	7.762880325	7.68999815	7.796364307	7.718361855	7.760221004
	0	NaN	6964	FALSE	High	Master Protein	O95741	CPNE6	0.085	1.511	6	3	4	3	557	62	5.52	NA	3	4	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.001077464	0.000550365	1160	FALSE	High	Master Protein	P36551	CPOX	NA	54.946	30	12	24	12	454	50.1	8.25	207	12	6	NA	1	TRUE	7.503825665	7.34695673	7.409390926	7.155830383	6.768184185	7.263034344	7.255500793	7.400025368	6.816343784	7.452035427
	2.522618554	0.261748981	2516	FALSE	High	Master Protein	Q9BRF8	CPPED1	NA	28.354	29	9	17	9	314	35.5	6.2	209	9	3	NA	1	TRUE	6.613236904	6.54689455	6.338068008	6.454504967	6.645298004	6.733354568	6.765534878	6.718361855	6.862947464	6.826548576
	1.226915385	0.157328892	1137	FALSE	High	Master Protein	P31327	CPS1	NA	55.638	15	19	27	16	1500	164.8	6.74	227	19	12	NA	1	TRUE	6.13339901	6.135452747	5.894817829	6.083213329	5.862947464	6.211401463	6.141596317	6.283551216	6.046578407	6.213347435
	1.280256819	0.364934921	734	FALSE	High	Master Protein	Q10570	CPSF1	NA	74.556	17	24	34	24	1443	160.8	6.4	408	24	18	NA	1	TRUE	6.981852531	6.994353294	6.213347435	6.449561596	6.580447197	6.91767025	6.893604755	7.131342411	6.979568005	7.122051239
	0.533679898	0.072836304	880	FALSE	High	Master Protein	Q9P2I0	CPSF2	NA	66.408	27	17	36	17	782	88.4	5.11	272	17	16	NA	1	TRUE	6.17392683	6	6.002252579	5.961160183	5.835418701	5.949534893	6.044394016	6.13339901	6.063934326	6.145677567
	1.312601653	0.211927128	1596	FALSE	High	Master Protein	Q9UKF6	CPSF3	NA	43.429	26	13	16	13	684	77.4	5.6	116	13	16	NA	1	TRUE	7.256444454	7.223036289	6.836681366	7.093813896	6.883865356	7.30742836	7.219168663	7.347842693	7.178913593	7.300123692
+	2.868986	0.836435032	4079	FALSE	High	Master Protein	O95639	CPSF4	NA	13.286	28	6	8	6	269	30.2	8.31	69	6	25	NA	1	TRUE	8.445428848	8.227375031	7.661777973	7.687900543	7.600656509	8.759555817	8.739105225	8.812819481	8.675251007	8.818582535
+	2.312642215	0.842286301	937	FALSE	High	Master Protein	Q16630	CPSF6	NA	63.329	30	13	30	13	551	59.2	7.15	438	13	7	NA	1	TRUE	6.745506287	6.50620842	5.520422459	6.017921925	6.209453583	6.864186287	6.955359459	7.073606014	7.122051239	7.195741177
	0.025378	0.008424282	1109	FALSE	High	Master Protein	Q8N684	CPSF7	NA	56.881	37	15	34	15	471	52	8	339	15	12	NA	1	TRUE	5.725195885	5.837943077	5.442943573	5.209453583	5.602884293	5.478971958	5.523561954	5.626439095	5.581953526	5.649615288
	0	NaN	6141	FALSE	High	Master Protein	P50416	CPT1A	0.012	3.321	3	2	2	2	773	88.3	8.65	30	2	25	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
+	2.202112244	0.649630928	1193	FALSE	High	Master Protein	P23786	CPT2	NA	53.918	32	18	28	18	658	73.7	8.18	148	18	13	NA	1	TRUE	7.148730755	7.096978664	6.354028702	6.824004173	6.350497246	7.298291683	7.365447521	7.399170876	7.469234943	7.490249157
	1.020451531	0.314330769	1799	FALSE	High	Master Protein	Q9H3G5	CPVL	NA	39.559	25	10	21	10	476	54.1	5.62	171	10	NA	NA	1	TRUE	6.264911652	6.040015697	6.002252579	6.205548763	5.354028702	6.242221355	6.417852402	6.305605888	6.217230797	6.255500793
	0.34766547	0.054459572	1344	FALSE	High	Master Protein	Q6ZU35	CRAD	NA	49.5	19	19	21	19	1233	136.7	5.6	154	19	NA	NA	1	TRUE	7.13031292	7.075746536	6.800899982	6.887525082	6.958842754	7.033422947	6.905687809	7.030115128	7.053111553	7.103287697
	2.34589659	0.308520985	5765	FALSE	High	Master Protein	P78560	CRADD	0.004	4.516	14	2	2	2	199	22.7	6.8	27	2	7	NA	1	TRUE	6.730639935	6.855491638	6.545350552	6.725195885	6.431288719	6.887525082	6.953032494	7.003377438	6.956521511	7.030115128
	0.253738651	0.069044209	732	FALSE	High	Master Protein	P43155	CRAT	NA	74.693	34	18	44	18	626	70.8	8.44	287	18	7	NA	1	TRUE	6.829088211	6.773468971	6.627898693	6.956521511	6.345183372	6.79181385	6.65678215	6.870364666	6.70043993	6.857981205
	1.23581523	0.243690968	3760	FALSE	High	Master Protein	Q96SW2	CRBN	NA	15.478	13	5	10	5	442	50.5	5.63	78	5	NA	NA	1	TRUE	6.412781715	6.467605591	6.345183372	6.270528793	5.85299778	6.482203007	6.495055676	6.523561954	6.565292358	6.501439095
	1.212534188	0.139472485	4708	FALSE	High	Master Protein	O75575	CRCP	NA	9.392	21	2	2	2	148	16.9	5.39	50	2	13	NA	1	TRUE	6.050937176	5.995484352	5.862947464	5.914085865	5.760221004	6.116863728	5.968090534	6.095924377	5.956521511	6.143638134
	0	NaN	5755	FALSE	High	Master Protein	Q02930	CREB5	0.004	4.547	14	4	7	3	508	56.9	8.5	36	4	25	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	1.014571574	0.199946404	823	FALSE	High	Master Protein	Q92793	CREBBP	NA	69.441	13	22	26	15	2442	265.2	8.53	274	22	107	2	1	TRUE	7.106431961	7.167919636	6.839203835	6.678071976	6.817623138	6.997744083	7.075746536	7.248876572	7.044394016	7.242221355
	0	NaN	5186	FALSE	High	Master Protein	Q9NS37	CREBZF	0.001	6.849	7	2	2	2	354	37.1	5.24	66	2	NA	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.304367938	0.099306965	4753	FALSE	High	Master Protein	O75629	CREG1	NA	9.162	15	2	2	2	220	24.1	7.59	93	2	4	NA	1	TRUE	6.613236904	6.300123692	6.055282593	6.004501343	6.343407631	6.163901329	6.213347435	6.504620552	6.316507816	6.614709854
	0.890953385	0.127496719	3770	FALSE	High	Master Protein	Q6UXH1	CRELD2	NA	15.383	11	3	6	3	353	38.2	4.59	81	3	NA	NA	1	TRUE	5.889960289	5.804776192	5.809928894	5.711494923	5.786596298	6.040015697	6.033422947	5.916476727	5.663913727	5.986411095
	0	NaN	5190	FALSE	High	Master Protein	Q03060	CREM	0.001	6.827	12	2	3	2	345	37	5.54	49	2	1	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.604679851	0.125838566	4219	FALSE	High	Master Protein	P52943	CRIP2	NA	12.258	18	3	4	3	208	22.5	8.72	85	3	NA	NA	1	TRUE	4.255500793	4.008988857	4.29278183	3.877744198	4.30742836	4.277984619	4.078951359	4.343407631	4.29278183	4.378511429
	0.384434234	-0.063732529	4861	FALSE	High	Master Protein	Q9P021	CRIPT	0.001	8.519	44	4	7	4	101	11.2	9.47	35	4	NA	NA	1	TRUE	7.360188484	7.428779125	7.240314484	7.433794022	7.144658089	7.144658089	7.180903912	7.363696575	7.223036289	7.376776695
	1.290257785	-0.217589951	1985	FALSE	High	Master Protein	P46108	CRK	NA	36.37	38	9	15	9	304	33.8	5.55	273	9	63	NA	1	TRUE	7.237449169	7.270528793	7.21529007	7.251718998	6.855491638	6.806066036	6.86046648	7.116863728	6.981852531	6.97728014
	0.803617475	0.096629906	1157	FALSE	High	Master Protein	P46109	CRKL	NA	55.033	42	9	29	9	303	33.8	6.74	376	9	43	NA	1	TRUE	7.423746109	7.368069649	7.213347435	7.180903912	7.190812588	7.295539379	7.295539379	7.47329998	7.360188484	7.435461998
+	2.133737682	0.395386219	4384	FALSE	High	Master Protein	Q8IUI8	CRLF3	NA	11.29	9	4	6	4	442	49.7	5.14	30	4	NA	NA	1	TRUE	7.549977303	7.461070061	7.131342411	7.48381567	7.01680851	7.675251484	7.646018505	7.825912952	7.744161129	7.728600979
	1.735763586	0.290715885	425	FALSE	High	Master Protein	Q14194	CRMP1	NA	100.461	44	20	56	17	572	62.1	7.03	591	20	4	NA	1	TRUE	7.513332844	7.485426903	7.280770779	7.402585983	7.02901125	7.534497261	7.522777557	7.669593811	7.699746132	7.738092422
	0.964871526	0.10130024	1627	FALSE	High	Master Protein	Q9BZJ0	CRNKL1	NA	42.996	17	14	17	14	848	100.4	8	161	14	5	NA	1	TRUE	6.608809471	6.409390926	6.51727581	6.566815376	6.329123497	6.549977303	6.646738529	6.635173798	6.563768387	6.542258263
	0	NaN	5251	FALSE	High	Master Protein	Q5TZA2	CROCC	0.002	6.506	2	5	8	5	2017	228.4	5.5	NA	5	NA	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	6333	FALSE	High	Master Protein	H7BZ55	CROCC2	0.019	2.763	4	5	6	5	1655	185.8	5.5	NA	5	NA	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	1.100188981	0.283537197	1442	FALSE	High	Master Protein	Q9UKG9	CROT	NA	47.006	27	15	21	15	612	70.1	7.08	182	15	6	NA	1	TRUE	6.543805122	6.36981535	5.870364666	5.993221283	6.459431648	6.412781715	6.592456818	6.602884293	6.624978065	6.421223164
	0.168525922	-0.062416553	3842	FALSE	High	Master Protein	O75718	CRTAP	NA	14.746	14	4	9	4	401	46.5	5.73	53	4	3	NA	1	TRUE	7.485426903	7.361066341	7.182890892	7.558420658	6.789207458	7.08958292	7.131342411	7.337175846	7.209453583	7.297374725
	0.81556443	0.131024456	3701	FALSE	High	Master Protein	Q6UUV9	CRTC1	NA	15.934	11	4	7	4	634	67.3	6.05	48	4	8	NA	1	TRUE	6.937815189	6.69766283	6.487036228	6.635173798	6.51727581	6.79181385	6.756222725	6.861707211	6.772149563	6.748192787
	0.03220414	-0.011557579	2955	FALSE	High	Master Protein	Q53ET0	CRTC2	NA	23.051	15	7	15	7	693	73.3	7.11	152	7	11	NA	1	TRUE	6.100136757	6.015693665	5.809928894	6.137503624	5.714245319	5.762880325	5.716990948	6.171927452	5.928370476	6.139551163
	0	NaN	4902	FALSE	High	Master Protein	Q6UUV7	CRTC3	0.001	8.328	7	3	3	3	619	66.9	6.84	16	3	5	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	5921	FALSE	High	Master Protein	Q16526	CRY1	0.005	4.053	2	1	1	1	586	66.4	8	28	1	5	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.066218108	0.015402031	5230	FALSE	High	Master Protein	Q68DQ2	CRYBG3	0.001	6.637	2	5	6	5	2970	330.4	5.2	30	5	NA	NA	1	TRUE	5.694880009	5.754887581	5.510962009	5.840463161	5.498250961	5.632268429	5.507794857	5.770829201	5.692092419	5.773468971
	0	NaN	5293	FALSE	High	Master Protein	Q9Y2S2	CRYL1	0.002	6.305	10	3	4	3	319	35.4	6.18	17	3	5	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	1.456899867	0.321495342	821	FALSE	High	Master Protein	Q08257	CRYZ	NA	69.484	65	16	31	16	329	35.2	8.44	389	16	NA	NA	1	TRUE	7.775445461	7.727920532	7.140573978	7.290940285	7.492654324	7.829722881	7.715619087	7.785943031	7.787249565	7.916476727
	0.678235113	0.112776089	2318	FALSE	High	Master Protein	O95825	CRYZL1	NA	31.309	34	10	16	10	349	38.7	5.78	150	10	NA	NA	1	TRUE	6.114783287	5.986411095	5.73606348	5.746850014	5.746850014	5.970393658	5.97728014	6.078951359	5.911691666	5.956521511
+	1.931161659	0.987797546	800	FALSE	High	Master Protein	O75390	CS	NA	70.693	47	17	61	17	466	51.7	8.32	390	17	15	NA	1	TRUE	7.259272575	6.896029472	5.744161129	6.131342411	6.553053379	7.031218529	7.594697952	7.523561954	7.454504967	7.918863297
	2.223569234	0.325541115	296	FALSE	High	Master Protein	O75534	CSDE1	NA	119.289	44	29	55	29	798	88.8	6.25	655	29	NA	NA	1	TRUE	7.036723137	7.025693417	6.726558685	6.730639935	6.632268429	7.061776161	7.198690414	7.187847137	7.193771839	7.137503624
+	1.91789469	0.452504063	116	FALSE	High	Master Protein	P55060	CSE1L	NA	171.461	45	37	96	37	971	110.3	5.77	671	37	NA	NA	1	TRUE	7.686500549	7.5834589	7.317412376	7.302867413	6.915281773	7.730639935	7.740118027	7.804131031	7.957101822	7.83605051
+	1.73131622	0.455033779	2684	FALSE	High	Master Protein	P41240	CSK	NA	26.05	22	8	12	8	450	50.7	7.06	130	8	36	NA	1	TRUE	6.888743401	6.79960537	6.221103668	6.203592777	6.283551216	6.915281773	6.829088211	7.010108471	6.896029472	7.021257401
	0	NaN	7027	FALSE	High	Master Protein	Q96PZ7	CSMD1	0.099	1.427	NA	2	6	2	3564	388.5	6.02	NA	2	NA	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.742559955	0.098701668	2810	FALSE	High	Master Protein	P48729	CSNK1A1	NA	24.571	28	7	9	7	337	38.9	9.57	130	7	34	NA	1	TRUE	7.139551163	7.042206764	6.923624516	6.981852531	6.923624516	7.094869614	6.990954876	7.043300629	7.071462154	7.303780556
	0.550708709	0.147628307	4497	FALSE	High	Master Protein	P48730	CSNK1D	NA	10.602	12	5	8	2	415	47.3	9.74	54	5	36	1	1	TRUE	8.039467812	7.97269249	7.652486324	7.981281757	7.43462801	7.866660595	7.842350483	8.084277153	7.944858551	8.080551147
	0	NaN	4458	FALSE	High	Master Protein	P49674	CSNK1E	NA	10.788	10	4	5	1	416	47.3	9.66	58	4	35	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
+	1.614745144	0.786557102	2360	FALSE	High	Master Protein	P68400	CSNK2A1	NA	30.601	24	8	13	8	391	45.1	7.74	120	8	46	NA	1	TRUE	5.88508606	5.88508606	5.409390926	6.857981205	5.303780556	6.439623356	6.572889805	6.744161129	6.859224319	6.658211708
	0.75498302	0.238762283	3290	FALSE	High	Master Protein	P19784	CSNK2A2	NA	19.732	21	6	13	6	350	41.2	8.56	88	6	45	NA	1	TRUE	8.566815376	8.480184555	8.21577549	8.510170937	7.721782684	8.485426903	8.434210777	8.602513313	8.529040337	8.637349129
	1.200909291	0.224739361	2756	FALSE	High	Master Protein	P67870	CSNK2B	NA	25.209	31	5	14	5	215	24.9	5.55	132	5	47	NA	1	TRUE	6.548436642	6.439623356	6.287250519	6.545350552	6.006746769	6.599912643	6.514122486	6.623515606	6.566815376	6.646738529
	0	NaN	6514	FALSE	High	Master Protein	Q1MSJ5	CSPP1	0.032	2.301	1	1	2	1	1256	145.4	6.8	37	1	NA	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.250464971	0.068899727	2542	FALSE	High	Master Protein	P21291	CSRP1	NA	27.974	51	8	8	8	193	20.6	8.57	133	8	4	NA	1	TRUE	6.79960537	6.707359314	6.203592777	6.452858925	6.419538975	6.608809471	6.477353573	6.715619087	6.540709496	6.584962368
	0.132952503	0.044919014	1503	FALSE	High	Master Protein	Q16527	CSRP2	NA	45.574	50	10	37	10	193	20.9	8.62	355	10	2	NA	1	TRUE	8.030115128	7.956521511	7.325530529	7.644577503	7.67242527	7.82209301	7.740118027	7.84987402	7.693487167	7.748192787
	0	NaN	4395	FALSE	High	Master Protein	P01034	CST3	NA	11.227	18	2	6	2	146	15.8	8.75	127	2	9	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.753430081	-0.176570797	2478	FALSE	High	Master Protein	P04080	CSTB	NA	28.796	78	5	17	5	98	11.1	7.56	168	5	3	NA	1	TRUE	7.231701374	7.225930214	6.95186758	6.786596298	7.002252579	6.845489979	6.619119644	6.824004173	6.886306286	7.140573978
	1.295285078	-0.221357441	3367	FALSE	High	Master Protein	Q05048	CSTF1	NA	19.004	21	5	10	5	431	48.3	6.58	76	5	13	NA	1	TRUE	7.311975479	7.394033909	7.203592777	6.968090534	6.941340923	7.002252579	6.875288486	6.961160183	6.85673666	7.01680851
	1.603154985	0.472468376	1595	FALSE	High	Master Protein	P33240	CSTF2	NA	43.459	30	11	31	5	577	60.9	6.83	261	11	15	5	1	TRUE	7.268659115	7.165912151	6.390598774	6.668175697	7.07788372	7.413628101	7.4170084	7.295539379	7.285402298	7.52199316
	1.124337991	0.079268169	1569	FALSE	High	Master Protein	Q9H0L4	CSTF2T	NA	44.213	20	9	23	3	616	64.4	7.25	285	9	13	NA	1	TRUE	6.692092419	6.696271896	6.601399422	6.675251484	6.51727581	6.731997967	6.645298004	6.745506287	6.731997967	6.723831654
	0.252092094	0.066495132	1551	FALSE	High	Master Protein	Q12996	CSTF3	NA	44.549	26	15	22	15	717	82.9	8.12	185	15	13	NA	1	TRUE	6.899659157	6.821455002	6.704595566	6.857981205	7.207502365	6.91767025	6.752213478	7.184875488	7.011227131	6.95768261
+	3.10192125	0.454175758	2921	FALSE	High	Master Protein	P0DMU8	CT45A5	NA	23.477	30	7	11	7	189	21.2	9.69	106	7	NA	NA	1	TRUE	6.341629982	6.405992508	6.046578407	6.456149101	6.385430813	6.680886745	6.745506287	6.904484272	6.88508606	6.690696239
	0	NaN	4978	FALSE	High	Master Protein	A4D2H0	CTAGE15	0.001	7.911	6	4	7	1	777	87.8	5.24	25	4	NA	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
+	2.568442106	0.453379631	2173	FALSE	High	Master Protein	Q13363	CTBP1	NA	33.279	26	11	33	7	440	47.5	6.77	182	11	19	3	1	TRUE	7.001126766	6.996614933	6.716990948	6.803485394	6.452858925	7.208478451	7.235535622	7.296457291	7.163901329	7.333602428
	0.20578105	0.0662467	2717	FALSE	High	Master Protein	P56545	CTBP2	NA	25.661	18	7	16	3	445	48.9	6.95	135	7	16	NA	1	TRUE	6.131342411	6.226893902	6.02901125	6.405992508	5.786596298	6.015693665	5.979568005	6.244125843	6.300123692	6.371558666
	0.047212264	-0.008801937	4728	FALSE	High	Master Protein	Q01459	CTBS	NA	9.271	12	4	4	4	385	43.7	6.64	43	4	NA	NA	1	TRUE	5.94251442	5.9331007	6.040015697	5.970393658	5.733354568	5.86046648	5.781359673	5.988684654	6	5.944858551
	0.354410295	-0.1117486	1025	FALSE	High	Master Protein	P49711	CTCF	NA	59.347	18	10	26	8	727	82.7	6.96	556	10	5	NA	1	TRUE	6.593951225	6.744161129	6.368069649	6.329123497	6.525129318	6.590961456	6.34695673	6.336283207	6.031218529	6.696271896
	0	NaN	5839	FALSE	High	Master Protein	Q8NI51	CTCFL	0.004	4.31	3	3	5	1	663	75.7	8.24	18	3	NA	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.26758764	-0.048051643	1439	FALSE	High	Master Protein	Q9Y5B0	CTDP1	NA	47.028	17	15	19	15	961	104.3	5.27	204	15	25	NA	1	TRUE	5.765534878	5.649615288	5.752213478	5.827818871	5.822730064	5.655351639	5.532940388	5.857981205	5.643856049	5.887525082
	2.232674099	0.267456913	3553	FALSE	High	Master Protein	Q05D32	CTDSPL2	NA	17.26	15	6	12	6	466	53	6.4	112	6	NA	NA	1	TRUE	6.259272575	6.309248924	6	6.031218529	6.143638134	6.339849949	6.392317295	6.449561596	6.350497246	6.548436642
+	2.989177478	0.683180904	2005	FALSE	High	Master Protein	O43310	CTIF	NA	36.011	20	10	16	10	598	67.5	6.54	249	10	NA	NA	1	TRUE	6.456149101	6.352264404	5.875288486	5.752213478	6.087462902	6.812498093	6.715619087	6.836681366	6.782670498	6.79181385
	1.470363968	0.155905533	124	FALSE	High	Master Protein	P35221	CTNNA1	NA	169.282	56	37	75	31	906	100	6.29	972	37	27	4	1	TRUE	7.812498093	7.886915684	7.77148962	7.814422131	7.543031693	7.960001945	7.875288486	7.935459614	7.889351845	7.947782993
+	2.927829041	0.304963875	532	FALSE	High	Master Protein	P26232	CTNNA2	NA	89.907	31	24	36	18	953	105.2	5.71	523	24	13	NA	1	TRUE	6.586464405	6.498250961	6.407692432	6.345183372	6.274261475	6.639521599	6.760221004	6.794415951	6.682292461	6.760221004
	0	NaN	4891	FALSE	High	Master Protein	Q9UBT7	CTNNAL1	0.001	8.364	7	4	6	4	734	81.8	6.64	45	4	1	NA	1	TRUE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.693175937	-0.223081684	259	FALSE	High	Master Protein	P35222	CTNNB1	NA	126.83	40	26	92	24	781	85.4	5.86	1196	26	107	2	1	TRUE	8.233139992	8.221103668	7.943686962	8.372864723	7.565292358	7.787902355	7.593951225	7.975561619	7.87344408	7.989820004
